Sold_Price,DOM,Garage_Capacity,Quadrant,School_District,Total_Bedrooms,Total_Bathrooms,Total_SQ,month_sold
525000,13,3,SE,Cache,5,3,5712,2
189000,14,1,NW,Cache,2,1,1648,6
223000,14,0,NW,Cache,4,1,1934,10
255000,14,2,SE,Cache,4,2,2692,6
290000,14,2,SE,Cache,5,3,2460,8
330700,14,2,SE,Cache,3,2,2837,9
322000,14,2,SE,Cache,5,3,2978,7
360000,14,4,NE,Cache,4,3,3089,2
192000,15,2,SW,Cache,2,2,1335,5
215000,15,1,SE,Cache,3,3,1946,2
220000,15,1,SE,Cache,4,1,1612,10
290000,15,2,SE,Cache,4,3,3009,8
387500,15,2,SE,Cache,6,3,3356,6
262400,16,2,SE,Cache,4,3,2726,8
320000,16,3,SE,Cache,3,2,3114,8
326000,16,2,SE,Cache,6,3,2641,7
220000,17,0,NE,Cache,4,3,1911,9
234755,17,2,NW,Cache,4,3,2764,5
284000,17,2,NW,Cache,5,2,2024,6
315000,17,2,NW,Cache,6,3,3156,11
330000,17,2,SE,Cache,6,3,2990,3
339900,17,2,SE,Cache,6,3,2954,9
397000,17,3,SE,Cache,3,2,3480,11
212000,18,0,NE,Cache,4,3,1932,6
240000,18,3,SW,Cache,4,2,2368,7
359900,18,2,NE,Cache,6,3,3102,10
201000,19,4,NW,Cache,4,2,2160,9
215000,19,2,SE,Cache,3,3,1653,4
231000,19,2,SE,Cache,3,3,1630,8
250000,19,2,NW,Cache,4,2,2592,8
289000,19,2,NE,Cache,3,2,2623,1
289900,19,2,SW,Cache,3,2,1560,11
323500,19,2,NE,Cache,3,2,3464,11
325505,19,2,SE,Cache,7,3,3246,3
296000,20,2,SE,Cache,4,3,2189,2
289000,21,2,SE,Cache,5,3,2726,2
308000,21,1,SE,Cache,7,3,3348,3
328500,21,3,SE,Cache,5,4,3114,8
359000,21,3,NE,Cache,4,3,4200,5
1050000,21,3,SE,Cache,7,5,8752,11
162500,22,0,NW,Cache,4,1,1864,4
170000,22,1,SE,Cache,3,2,1295,11
188500,22,0,NE,Cache,3,3,1932,7
282000,22,2,SW,Cache,3,2,3118,12
293000,22,2,NE,Cache,4,3,2944,8
380000,22,3,NE,Cache,5,4,3855,7
280000,24,2,NW,Cache,3,2,2671,1
286000,24,2,SE,Cache,3,2,2746,2
379900,24,3,SE,Cache,5,3,3250,9
172500,25,0,SW,Cache,2,1,2142,12
234900,25,2,SE,Cache,3,3,1630,7
239900,25,1,NW,Cache,3,2,2312,10
259000,25,3,NW,Cache,5,4,2704,8
275800,25,2,NW,Cache,4,3,2880,7
359900,26,3,SE,Cache,3,2,3260,9
360000,26,2,SW,Cache,4,3,2592,11
222500,27,2,SE,Cache,3,3,1623,12
356000,27,3,SE,Cache,3,3,3089,7
400000,27,3,SE,Cache,4,3,3473,8
200000,28,1,SE,Cache,3,3,1778,4
211000,28,0,NE,Cache,3,3,1929,5
235000,28,2,NE,Cache,4,2,2048,10
281600,28,2,SE,Cache,5,3,2453,6
392000,28,2,SE,Cache,6,4,3992,12
465000,28,3,SE,Cache,6,3,3640,7
253000,29,0,NW,Cache,5,2,2250,1
310000,29,2,SE,Cache,4,3,2906,4
435000,29,2,NE,Cache,6,4,4133,6
278000,30,2,NW,Cache,5,2,2138,4
345000,30,3,SE,Cache,3,2,3050,8
179000,31,0,NE,Cache,4,3,1932,3
176000,31,2,NW,Cache,2,1,1680,8
199900,31,0,NE,Cache,3,1,1764,11
330788,31,2,SE,Cache,3,2,3152,6
340000,31,2,NE,Cache,5,3,2950,11
342000,31,2,SE,Cache,5,3,2605,11
385000,31,2,SE,Cache,6,3,3735,11
405000,31,2,SE,Cache,5,4,3352,8
210500,32,2,SE,Cache,3,3,1864,1
229000,32,2,SE,Cache,4,2,2526,10
242000,32,1,NW,Cache,4,2,2579,5
305000,32,2,SE,Cache,3,2,2799,8
327000,32,2,SE,Cache,3,2,3100,4
343000,32,3,NE,Cache,5,3,2943,6
403000,32,3,NE,Cache,6,3,2905,8
439900,32,3,SE,Cache,6,4,3683,7
202500,33,2,SE,Cache,4,2,1896,4
209000,33,0,NE,Cache,4,3,1929,7
249000,33,1,SE,Cache,4,2,2556,2
259900,33,2,SE,Cache,3,2,2165,6
309500,33,2,SE,Cache,3,2,2988,5
339500,33,2,SE,Cache,4,3,2735,11
195000,34,2,SE,Cache,4,1,2194,7
220000,34,2,SW,Cache,4,1,1815,8
330000,34,2,NE,Cache,5,3,2899,8
345000,34,2,SE,Cache,5,3,4004,8
350000,34,2,SE,Cache,5,4,2786,7
377950,34,2,SE,Cache,3,3,3995,8
161700,35,2,NW,Cache,5,2,2033,9
187000,35,1,NE,Cache,3,3,1558,1
253000,35,2,NE,Cache,4,2,2298,3
252900,35,2,NW,Cache,4,2,2088,2
254500,35,1,SE,Cache,5,3,3872,4
305000,35,2,SE,Cache,6,5,3468,8
359900,35,2,SE,Cache,4,3,3163,9
384500,35,3,SE,Cache,4,4,2891,12
167000,36,1,NE,Cache,3,3,1479,7
215000,36,2,SE,Cache,3,3,1669,3
260900,36,2,SE,Cache,4,2,1800,8
257000,36,2,NE,Cache,4,3,1988,1
274000,36,2,SE,Cache,4,3,2400,7
321000,36,2,SE,Cache,5,3,3162,7
360900,36,2,SE,Cache,3,2,3390,6
383000,36,3,SE,Cache,6,3,3720,5
420000,36,4,NE,Cache,5,4,3552,12
240000,37,2,SE,Cache,5,3,2424,11
258000,37,2,SW,Cache,5,2,1876,2
292000,37,2,SE,Cache,3,2,2736,6
335300,37,2,NE,Cache,7,4,2795,4
400900,37,3,NE,Cache,6,3,4717,9
449000,37,4,SE,Cache,6,3,3872,5
193400,38,1,NW,Cache,4,1,1917,12
270000,38,2,SE,Cache,3,3,3001,7
410000,38,2,NE,Cache,4,3,4118,12
295000,39,2,NW,Cache,4,3,3767,4
322000,39,3,NE,Cache,5,4,2607,10
346000,40,3,NE,Cache,4,2,3765,7
375000,40,3,SE,Cache,6,4,3800,5
299000,41,2,NW,Cache,5,2,2648,1
369000,41,2,SE,Cache,6,3,3000,8
401000,41,2,SE,Cache,5,3,2905,11
193000,42,0,NE,Cache,2,2,1929,6
244000,42,2,NE,Cache,4,3,2020,12
274500,42,2,NW,Cache,4,2,2289,7
335000,42,2,SE,Cache,3,2,3084,7
373500,42,3,SE,Cache,3,2,3329,2
377000,42,2,NE,Cache,4,3,4254,6
209000,43,1,NE,Cache,2,1,1743,9
209000,43,1,SE,Cache,3,3,1385,2
325000,43,2,SE,Cache,5,5,4200,4
444000,43,3,NE,Cache,5,4,4026,4
215000,44,2,SW,Cache,4,2,2234,6
342000,44,2,NE,Cache,5,3,2758,6
265000,45,2,NE,Cache,3,2,1440,10
311658,45,2,SE,Cache,3,2,2870,11
259000,46,0,NW,Cache,5,3,2250,6
296000,46,1,SW,Cache,5,2,3380,8
299900,46,2,NE,Cache,4,2,1950,7
340000,46,2,SE,Cache,5,3,3241,8
412000,46,3,SE,Cache,6,4,3939,4
325000,47,1,SE,Cache,4,3,2572,10
319900,47,0,SE,Cache,5,2,2860,3
354400,47,3,NE,Cache,5,3,3605,8
359900,47,2,SE,Cache,6,4,3081,6
400000,47,3,NE,Cache,6,5,4344,10
28500,48,0,NW,Cache,2,2,1200,8
240000,48,0,SE,Cache,4,1,1824,7
268000,48,2,SE,Cache,2,2,1577,7
330000,48,2,SE,Cache,3,2,2846,6
347000,48,2,NE,Cache,6,3,3036,7
465000,48,3,NE,Cache,6,3,4200,7
179900,49,0,SE,Cache,2,1,1000,3
338000,49,2,NE,Cache,4,4,3582,11
358000,49,3,SE,Cache,3,2,3500,8
365000,49,2,SE,Cache,5,3,3210,3
249900,50,1,NE,Cache,4,2,2246,12
322000,50,2,NE,Cache,5,3,2941,8
351501,50,3,SE,Cache,4,3,3270,6
304800,51,0,NW,Cache,4,3,2344,8
362000,51,2,SE,Cache,5,3,2794,4
377000,51,2,SE,Cache,7,4,4378,9
193900,52,1,SE,Cache,3,2,1295,5
193000,52,1,SE,Cache,3,2,1295,4
255000,52,2,SE,Cache,3,3,2424,6
265000,52,0,SE,Cache,4,2,2505,8
315000,52,2,NE,Cache,5,3,2785,7
345000,52,2,NE,Cache,6,3,2752,6
242000,53,2,SE,Cache,5,3,2656,10
267000,53,2,NW,Cache,4,2,2761,1
409000,55,2,SE,Cache,5,3,2746,10
460000,55,3,SE,Cache,7,2,3774,9
257500,56,2,SE,Cache,5,2,2520,12
315770,56,2,NE,Cache,5,4,3090,2
400000,56,3,NE,Cache,5,3,4311,9
337900,57,2,NE,Cache,6,3,2989,7
341000,57,2,SE,Cache,5,3,3070,4
355000,57,1,SE,Cache,7,4,3923,3
235000,58,0,NE,Cache,4,2,2260,3
235000,58,2,SE,Cache,3,2,1748,10
307000,58,2,SW,Cache,5,3,2714,5
398000,58,3,SE,Cache,3,2,3830,6
258000,59,2,SE,Cache,4,3,2361,4
376000,59,2,NE,Cache,6,4,4003,8
275000,60,2,SE,Cache,4,2,3275,5
298280,60,2,SE,Cache,3,2,2870,7
330500,60,2,NE,Cache,6,3,3450,8
336000,60,3,SE,Cache,3,2,3227,9
339000,60,3,SE,Cache,5,3,3184,9
240000,61,1,SE,Cache,4,2,1824,6
277500,61,2,SE,Cache,5,3,2794,12
312500,61,2,SE,Cache,2,2,3002,9
256000,62,2,SE,Cache,4,3,2880,8
379000,62,3,NE,Cache,6,3,3506,7
20000,63,0,NW,Cache,2,1,896,9
224000,63,1,NW,Cache,3,2,2112,10
230000,63,2,NW,Cache,4,3,2634,2
274500,63,2,SE,Cache,6,3,2729,4
293400,63,2,SE,Cache,3,2,2700,2
305000,63,2,NE,Cache,5,4,3609,6
315000,63,2,SE,Cache,5,3,2822,9
357500,63,2,NE,Cache,4,3,3587,8
176000,64,1,NW,Cache,3,1,1612,11
294900,64,2,NE,Cache,3,2,2863,11
332500,64,2,NE,Cache,6,3,3134,7
339000,65,2,SW,Cache,5,3,2850,12
330000,67,2,SE,Cache,3,2,2613,6
185000,68,0,NE,Cache,4,3,1932,11
299000,68,2,NW,Cache,5,3,2585,2
217000,69,0,NW,Cache,4,2,2143,2
260000,69,2,SE,Cache,4,3,2716,10
440000,70,3,SE,Cache,4,4,4805,8
160000,71,0,NW,Cache,2,1,1143,1
130000,72,2,SW,Cache,2,1,2368,1
215000,72,1,NE,Cache,3,3,1556,10
267500,72,2,SE,Cache,3,3,2718,9
319000,72,2,NE,Cache,5,3,2775,6
182500,73,0,NE,Cache,3,2,1510,1
255000,73,2,SE,Cache,4,4,2311,6
288900,73,2,SE,Cache,3,2,2715,12
413000,73,2,SE,Cache,5,3,3667,10
579900,73,2,NW,Cache,4,4,4672,11
115000,75,0,NE,Cache,1,1,520,1
269062,75,1,SE,Cache,4,2,2646,12
287500,75,2,SE,Cache,5,3,2730,8
331000,75,2,NW,Cache,4,3,2568,2
344000,75,3,SE,Cache,6,3,3088,8
359000,75,2,SW,Cache,4,3,3261,8
399000,75,3,SE,Cache,3,3,3779,9
405000,75,2,SE,Cache,5,3,4149,9
295000,76,2,NE,Cache,6,3,2566,3
472000,76,2,NE,Cache,6,3,4717,10
293000,77,2,NW,Cache,3,2,3057,1
330000,78,3,SE,Cache,6,3,3221,12
392500,78,3,NE,Cache,4,3,2587,6
208000,79,2,NE,Cache,4,2,1902,10
264000,79,2,SE,Cache,4,3,2202,3
255000,81,0,SW,Cache,4,2,2016,5
249900,82,0,NW,Cache,4,2,2040,3
324900,82,2,NE,Cache,6,4,3178,5
345000,82,2,SE,Cache,5,3,3013,6
353500,82,4,NE,Cache,4,3,3089,9
245000,83,2,SE,Cache,4,3,2240,1
300000,84,2,SE,Cache,5,3,2676,1
322500,84,2,SE,Cache,4,3,2750,3
314500,85,3,NE,Cache,5,4,3555,12
339000,86,2,SE,Cache,5,4,2800,6
365000,86,3,NE,Cache,4,3,3660,4
367500,87,3,SE,Cache,3,2,2935,9
178500,88,0,NW,Cache,2,1,1217,7
182000,88,2,SW,Cache,4,2,2280,11
277350,89,2,NE,Cache,5,3,2510,8
290000,91,2,SE,Cache,5,3,3085,3
320000,91,2,SE,Cache,3,2,2718,3
314000,92,2,NW,Cache,5,3,2766,2
370000,92,2,SE,Cache,6,4,4921,7
20000,94,0,NW,Cache,2,1,924,6
245000,94,0,NE,Cache,4,3,2420,4
333900,94,2,NE,Cache,6,3,2780,2
429000,94,3,SE,Cache,3,3,3570,8
404500,96,2,SE,Cache,5,3,3012,5
320000,98,2,NE,Cache,5,3,3014,4
362900,99,3,SE,Cache,6,3,3214,2
299000,101,2,SE,Cache,2,2,1816,10
285000,102,2,NW,Cache,5,3,2610,1
195000,104,0,SW,Cache,3,1,1508,4
299900,104,3,SE,Cache,3,3,2921,3
260000,106,2,SE,Cache,4,2,2738,9
340000,106,3,SE,Cache,5,3,3318,1
427500,106,3,NE,Cache,6,4,3590,9
245000,107,1,NE,Cache,5,2,2559,3
256550,107,4,SE,Cache,3,2,2016,3
535000,107,3,SE,Cache,5,5,5822,10
335500,110,2,SE,Cache,5,3,3334,12
185000,111,0,SE,Cache,4,2,1920,10
324900,113,2,NE,Cache,4,3,3460,5
384000,115,2,NE,Cache,3,2,3360,11
370000,116,3,SE,Cache,5,3,3142,2
225000,122,2,SE,Cache,3,3,1711,12
299900,124,2,SE,Cache,7,4,4023,2
415000,125,3,NE,Cache,4,3,4729,1
192000,126,1,SE,Cache,3,3,3058,3
258400,130,2,SW,Cache,4,2,1980,6
224500,131,0,NW,Cache,5,2,1900,5
276000,131,2,SE,Cache,6,3,3510,9
130000,132,0,SE,Cache,1,1,833,1
244500,132,2,NE,Cache,5,3,2490,3
296500,133,2,SE,Cache,5,3,2773,7
267000,134,2,SE,Cache,4,3,2164,2
407500,137,3,NE,Cache,5,4,4587,1
255000,139,2,NE,Cache,3,2,2688,2
289500,144,2,SE,Cache,3,2,2921,10
380000,151,2,NE,Cache,3,2,3303,1
354900,153,3,SE,Cache,4,3,3418,5
469500,155,3,NE,Cache,7,4,4992,1
265000,161,2,NW,Cache,3,2,2384,4
380000,163,2,SE,Cache,5,3,3373,12
355000,164,3,NE,Cache,4,3,3585,12
269900,168,2,SE,Cache,3,2,2885,12
365000,168,3,SE,Cache,3,2,3360,3
275000,169,2,SE,Cache,3,2,3127,12
162000,171,1,NW,Cache,2,1,1234,5
353000,171,3,SE,Cache,3,2,3080,2
495000,176,3,SE,Cache,3,2,3934,8
307000,184,2,NE,Cache,3,2,3590,3
325000,193,2,NW,Cache,5,2,2875,6
332000,195,2,NE,Cache,4,3,2904,3
485000,197,4,SE,Cache,5,4,5338,10
549900,214,2,SE,Cache,5,4,5364,12
334900,221,2,NE,Cache,6,3,3100,5
326900,246,2,SE,Cache,4,3,3180,7
319900,273,2,NE,Cache,6,3,2969,7
430000,280,3,NE,Cache,6,5,5449,8
252400,301,2,SW,Cache,4,2,1980,8
343000,311,2,NW,Cache,3,2,3300,8
400000,332,3,NE,Cache,8,7,10890,1
167900,5,1,NW,Cache,3,1,1030,4
219500,11,0,SW,Cache,3,2,2173,2
438000,11,4,SE,Cache,5,3,4564,4
163000,14,2,SW,Cache,3,2,1474,1
100000,28,0,NE,Cache,3,1,1030,2
164000,43,1,NW,Cache,3,1,1448,5
198000,43,2,NW,Cache,3,1,1434,3
225000,54,2,SW,Cache,5,2,2244,11
280000,55,0,SW,Cache,3,2,2173,10
385000,238,3,SW,Cache,5,3,4000,10
179900,1,1,NW,Cache,3,2,1790,2
205000,1,3,SW,Cache,3,1,1745,7
210000,1,1,NE,Cache,3,1,1749,11
235000,1,0,NW,Cache,3,2,1534,5
290000,1,3,NE,Cache,5,3,3119,1
120000,2,0,SE,Cache,2,1,1278,3
151000,2,2,NE,Cache,3,1,1722,4
185000,2,0,SW,Cache,2,1,1710,7
240000,2,2,SE,Cache,4,2,1875,10
259000,2,1,NE,Cache,3,1,2123,5
264900,2,2,NW,Cache,3,2,1967,9
324900,2,2,NE,Cache,5,2,3140,6
140000,3,0,SE,Cache,3,1,1150,3
168000,3,0,SW,Cache,2,1,832,1
183000,3,1,SW,Cache,2,1,1548,11
235000,3,0,SE,Cache,3,1,1278,8
350000,3,3,SE,Cache,4,3,3240,8
465000,3,2,SW,Cache,3,2,4373,4
465000,3,3,SW,Cache,6,3,3597,9
499000,3,0,SW,Cache,4,3,2520,11
750000,3,2,SW,Cache,3,2,2046,7
213000,4,2,SE,Cache,2,1,2462,7
215000,4,2,SW,Cache,4,1,2080,5
220000,4,1,NW,Cache,3,2,1790,3
225000,4,2,NE,Cache,3,2,1600,8
229000,4,2,SW,Cache,3,3,1558,4
261500,4,2,SW,Cache,3,3,1804,12
275000,4,2,NE,Cache,2,2,2136,8
301500,4,2,SW,Cache,4,3,2532,4
336500,4,3,NE,Cache,4,2,2208,11
356000,4,2,NE,Cache,5,5,3018,9
385000,4,2,SW,Cache,4,2,2050,10
605000,4,3,NW,Cache,6,4,5237,8
610000,4,3,SW,Cache,3,3,3507,12
186000,5,0,SE,Cache,2,1,1470,8
225000,5,0,SE,Cache,3,1,1219,12
242500,5,0,SW,Cache,4,2,1450,5
386000,5,3,SW,Cache,5,3,3285,3
385000,5,2,SW,Cache,4,2,2278,5
313000,6,3,SW,Cache,4,3,1791,5
337000,6,2,SE,Cache,5,3,3740,9
440000,6,1,NE,Cache,4,3,2724,10
147100,7,0,SW,Cache,3,1,2225,3
1395000,7,15,SW,Cache,6,5,6978,6
194000,8,1,NW,Cache,3,1,1556,4
217500,8,1,NE,Cache,3,2,1721,1
275000,8,1,NW,Cache,3,2,1548,11
277500,8,2,NE,Cache,2,2,1850,9
362000,8,2,SW,Cache,6,3,3189,9
455000,8,4,NW,Cache,5,3,3909,11
540000,8,4,SW,Cache,6,4,4633,7
232000,9,1,NE,Cache,3,1,2123,9
300000,10,2,NE,Cache,5,3,2992,4
232500,11,2,NE,Cache,3,1,2164,4
289000,11,2,NE,Cache,4,4,2740,5
345000,11,2,NE,Cache,6,3,3203,8
210000,12,2,NW,Cache,4,1,1408,6
239900,12,2,SW,Cache,3,3,1755,2
239900,12,2,SW,Cache,3,3,1488,7
280000,13,2,SW,Cache,3,3,1860,10
204000,14,2,SE,Cache,2,1,1740,5
349900,15,2,SW,Cache,5,3,3357,3
368000,17,2,NE,Cache,6,3,3203,3
245000,19,3,SW,Cache,2,3,2705,10
449900,19,3,SW,Cache,4,3,4373,5
276000,20,2,NE,Cache,4,2,1915,6
780000,20,7,SW,Cache,4,3,5056,10
250000,21,2,SW,Cache,4,2,2184,11
315000,21,2,NE,Cache,6,3,2730,3
330000,21,3,NE,Cache,5,3,3138,7
334000,22,2,SW,Cache,3,2,3132,4
510000,22,4,SW,Cache,6,5,4522,10
244900,23,2,SW,Cache,3,3,1750,1
222000,24,0,SE,Cache,4,2,2188,1
253000,24,1,NW,Cache,3,2,1272,11
214500,25,1,NE,Cache,3,2,2308,9
275000,26,0,NW,Cache,4,1,1700,9
999900,26,12,SW,Cache,7,4,6722,1
255000,28,2,SW,Logan,3,3,1871,2
375000,29,4,NE,Cache,4,3,3364,7
1540000,30,4,SW,Cache,7,5,8196,3
217000,31,0,SW,Cache,4,2,2022,11
380900,31,3,SW,Cache,5,3,3456,10
525000,31,6,SW,Cache,5,4,3698,8
400000,32,2,NE,Cache,5,3,2450,11
384000,34,3,SW,Cache,5,3,3412,5
800000,36,3,SW,Cache,4,5,5058,9
260000,37,2,SE,Cache,3,2,1736,8
700000,38,3,SW,Cache,5,4,4034,9
794900,38,2,SW,Cache,6,5,5147,9
288000,39,2,SW,Cache,4,3,2618,9
220000,40,2,SW,Cache,3,2,1617,6
275000,40,0,SE,Cache,4,1,2956,9
599500,41,9,SW,Cache,5,4,5062,11
191000,45,0,SE,Cache,2,1,1470,3
320000,46,2,NE,Cache,5,3,2668,9
355500,47,2,NW,Cache,5,4,3163,3
112655,48,2,SW,Cache,2,1,964,7
235000,49,2,NE,Cache,4,2,2009,12
289900,49,2,NE,Cache,3,2,3210,10
299900,49,1,NW,Cache,5,2,2658,7
294500,49,2,NE,Cache,3,2,2857,1
248000,52,2,SW,Cache,3,2,2169,2
290000,53,2,NE,Cache,5,3,3178,8
425000,53,4,SW,Cache,6,4,3900,8
325000,60,3,NE,Cache,6,3,3119,7
230000,63,2,SW,Cache,4,2,2244,10
300000,63,2,NE,Cache,4,3,3246,6
314000,67,2,SW,Cache,5,3,2815,7
213000,70,2,NE,Cache,3,1,1789,4
330000,77,2,SW,Cache,4,2,2620,8
255000,83,2,SW,Cache,3,3,2100,2
400000,85,2,NW,Cache,5,3,3791,10
640000,85,6,SW,Cache,4,4,2976,9
314000,91,2,NE,Cache,5,3,2976,11
390000,97,3,SE,Cache,4,3,3955,12
234500,98,1,NW,Cache,4,3,2408,10
207500,99,2,NW,Cache,3,1,1234,9
355000,106,3,SE,Cache,6,4,4816,2
438500,108,3,SW,Cache,5,5,4191,10
414900,112,3,NW,Cache,6,4,3589,8
625000,124,4,SW,Cache,4,4,4543,6
409900,127,4,SW,Cache,3,2,3800,3
419900,142,3,SW,Cache,4,3,3964,4
467500,142,4,SE,Cache,6,4,3622,12
419000,143,3,SE,Cache,3,2,3780,8
624777,145,3,SW,Cache,7,5,5184,6
465000,164,2,SW,Cache,3,3,2341,10
665000,168,3,NW,Cache,7,4,5400,3
1520000,188,3,SW,Cache,9,6,9115,10
340000,189,3,NE,Cache,6,3,3119,8
289000,193,2,SW,Cache,7,6,4300,3
172500,208,0,SW,Cache,4,2,1450,3
370000,215,2,NE,Cache,6,3,3452,1
690000,323,4,SW,Cache,5,4,3670,9
1225000,712,3,SW,Cache,6,5,6546,11
272000,6,0,SW,Cache,5,2,2250,6
298000,40,0,SW,Cache,4,2,2260,11
215000,49,0,SW,Cache,4,2,2250,8
450000,94,3,SW,Cache,4,3,3136,11
